left,right,label,scenario,trial,raw_reply,pred_label,latency_ms,,,,,
../images/me_2.png,../images/random6.png,diff,diff_self_vs_other,0,different person,different,4114.2041,,,,,
../images/me_2.png,../images/random6.png,diff,diff_self_vs_other,1,different person,different,4086.5711,,,,,
../images/me_2.png,../images/random6.png,diff,diff_self_vs_other,2,different person,different,4137.8615,,,,,
../images/me_2.png,../images/random7.png,diff,diff_self_vs_other,0,different person,different,4091.0839,,,,,
../images/me_2.png,../images/random7.png,diff,diff_self_vs_other,1,different person,different,4106.7743,,,,,
../images/me_2.png,../images/random7.png,diff,diff_self_vs_other,2,different person,different,4103.0162,,,,,
../images/me_2.png,../images/random8.png,diff,diff_self_vs_other,0,different person,different,4145.6305,,,,,
../images/me_2.png,../images/random8.png,diff,diff_self_vs_other,1,different person,different,4122.7674,,,,,
../images/me_2.png,../images/random8.png,diff,diff_self_vs_other,2,different person,different,4084.3389,,,,,
../images/me_2.png,../images/random9.png,diff,diff_self_vs_other,0,same person,same,4114.9278,,,,,
../images/me_2.png,../images/random9.png,diff,diff_self_vs_other,1,same person,same,4105.7339,,,,,
../images/me_2.png,../images/random9.png,diff,diff_self_vs_other,2,same person,same,4123.8162,,,,,
../images/me_2.png,../images/random10.png,diff,diff_self_vs_other,0,different person,different,4094.3595,,,,,
../images/me_2.png,../images/random10.png,diff,diff_self_vs_other,1,different person,different,4111.627,,,,,
../images/me_2.png,../images/random10.png,diff,diff_self_vs_other,2,different person,different,4105.0001,,,,,
../images/me_2.png,../images/random11.png,diff,diff_self_vs_other,0,different person,different,4073.6828,,,,,
../images/me_2.png,../images/random11.png,diff,diff_self_vs_other,1,different person,different,4098.4927,,,,,
../images/me_2.png,../images/random11.png,diff,diff_self_vs_other,2,different person,different,4209.878,,,,,
../images/me_2.png,../images/random12.png,diff,diff_self_vs_other,0,different person,different,4154.3947,,,,,
../images/me_2.png,../images/random12.png,diff,diff_self_vs_other,1,different person,different,4320.8694,,,,,
../images/me_2.png,../images/random12.png,diff,diff_self_vs_other,2,different person,different,4294.817,,,,,
../images/me_2.png,../images/random13.png,diff,diff_self_vs_other,0,different person,different,4224.9262,,,,,
../images/me_2.png,../images/random13.png,diff,diff_self_vs_other,1,different person,different,4204.9453,,,,,
../images/me_2.png,../images/random13.png,diff,diff_self_vs_other,2,different person,different,4153.594,,,,,
../images/me_2.png,../images/random14.png,diff,diff_self_vs_other,0,same person,same,4110.7593,,,,,
../images/me_2.png,../images/random14.png,diff,diff_self_vs_other,1,same person,same,4174.1502,,,,,
../images/me_2.png,../images/random14.png,diff,diff_self_vs_other,2,same person,same,4314.1079,,,,,
../images/me_2.png,../images/random15.png,diff,diff_self_vs_other,0,different person,different,4129.9111,,,,,
../images/me_2.png,../images/random15.png,diff,diff_self_vs_other,1,different person,different,4256.8366,,,,,
../images/me_2.png,../images/random15.png,diff,diff_self_vs_other,2,different person,different,4139.7745,,,,,
../images/me_2.png,../images/random16.png,diff,diff_self_vs_other,0,same person,same,4134.076,,,,,
../images/me_2.png,../images/random16.png,diff,diff_self_vs_other,1,same person,same,4170.8082,,,,,
../images/me_2.png,../images/random16.png,diff,diff_self_vs_other,2,same person,same,4176.1449,,,,,
../images/me_2.png,../images/random17.png,diff,diff_self_vs_other,0,different person,different,4139.1761,,,,,
../images/me_2.png,../images/random17.png,diff,diff_self_vs_other,1,different person,different,4117.9213,,,,,
../images/me_2.png,../images/random17.png,diff,diff_self_vs_other,2,different person,different,4120.5378,,,,,
../images/me_2.png,../images/random18.png,diff,diff_self_vs_other,0,different person,different,4140.1412,,,,,
../images/me_2.png,../images/random18.png,diff,diff_self_vs_other,1,different person,different,4274.7253,,,,,
../images/me_2.png,../images/random18.png,diff,diff_self_vs_other,2,different person,different,4191.7575,,,,,
../images/me_2.png,../images/random19.png,diff,diff_self_vs_other,0,same person,same,4159.0569,,,,,
../images/me_2.png,../images/random19.png,diff,diff_self_vs_other,1,same person,same,4102.0918,,,,,
../images/me_2.png,../images/random19.png,diff,diff_self_vs_other,2,same person,same,4098.71,,,,,
../images/me_2.png,../images/random20.png,diff,diff_self_vs_other,0,different person,different,4083.0239,,,,,
../images/me_2.png,../images/random20.png,diff,diff_self_vs_other,1,different person,different,4144.4531,,,,,
../images/me_2.png,../images/random20.png,diff,diff_self_vs_other,2,different person,different,4128.4667,,,,,
../images/me_2.png,../images/random21.png,diff,diff_self_vs_other,0,different person,different,4114.842,,,,,
../images/me_2.png,../images/random21.png,diff,diff_self_vs_other,1,different person,different,4090.5296,,,,,
../images/me_2.png,../images/random21.png,diff,diff_self_vs_other,2,different person,different,4091.3393,,,,,
../images/me_2.png,../images/random22.png,diff,diff_self_vs_other,0,different person,different,4125.9666,,,,,
../images/me_2.png,../images/random22.png,diff,diff_self_vs_other,1,different person,different,4100.5517,,,,,
../images/me_2.png,../images/random22.png,diff,diff_self_vs_other,2,different person,different,4110.2405,,,,,
../images/me_2.png,../images/random23.png,diff,diff_self_vs_other,0,different person,different,4109.8571,,,,,
../images/me_2.png,../images/random23.png,diff,diff_self_vs_other,1,different person,different,4154.2096,,,,,
../images/me_2.png,../images/random23.png,diff,diff_self_vs_other,2,different person,different,4232.2167,,,,,
../images/me_2.png,../images/random24.png,diff,diff_self_vs_other,0,same person,same,4184.1885,,,,,
../images/me_2.png,../images/random24.png,diff,diff_self_vs_other,1,same person,same,4133.7316,,,,,
../images/me_2.png,../images/random24.png,diff,diff_self_vs_other,2,same person,same,4156.5709,,,,,
../images/me_2.png,../images/random25.png,diff,diff_self_vs_other,0,different person,different,4158.0765,,,,,
../images/me_2.png,../images/random25.png,diff,diff_self_vs_other,1,different person,different,4156.6694,,,,,
../images/me_2.png,../images/random25.png,diff,diff_self_vs_other,2,different person,different,4214.0951,,,,,
../images/me_3.png,../images/random1.png,diff,diff_self_vs_other,0,different person,different,4166.2887,,,,,
../images/me_3.png,../images/random1.png,diff,diff_self_vs_other,1,different person,different,4138.2689,,,,,
../images/me_3.png,../images/random1.png,diff,diff_self_vs_other,2,different person,different,4134.1618,,,,,
../images/me_3.png,../images/random2.png,diff,diff_self_vs_other,0,different person,different,4153.6392,,,,,
../images/me_3.png,../images/random2.png,diff,diff_self_vs_other,1,different person,different,4186.0268,,,,,
../images/me_3.png,../images/random2.png,diff,diff_self_vs_other,2,different person,different,4140.225,,,,,
../images/me_3.png,../images/random3.png,diff,diff_self_vs_other,0,different person,different,4090.7693,,,,,
../images/me_3.png,../images/random3.png,diff,diff_self_vs_other,1,different person,different,4101.3166,,,,,
../images/me_3.png,../images/random3.png,diff,diff_self_vs_other,2,different person,different,4073.6798,,,,,
../images/me_3.png,../images/random4.png,diff,diff_self_vs_other,0,different person,different,4151.2045,,,,,
../images/me_3.png,../images/random4.png,diff,diff_self_vs_other,1,different person,different,4140.1763,,,,,
../images/me_3.png,../images/random4.png,diff,diff_self_vs_other,2,different person,different,4132.6974,,,,,
../images/me_3.png,../images/random5.png,diff,diff_self_vs_other,0,different person,different,4172.9535,,,,,
../images/me_3.png,../images/random5.png,diff,diff_self_vs_other,1,different person,different,4115.5846,,,,,
../images/me_3.png,../images/random5.png,diff,diff_self_vs_other,2,different person,different,4163.0157,,,,,
../images/me_3.png,../images/random6.png,diff,diff_self_vs_other,0,different person,different,4194.0495,,,,,
../images/me_3.png,../images/random6.png,diff,diff_self_vs_other,1,different person,different,4183.1893,,,,,
../images/me_3.png,../images/random6.png,diff,diff_self_vs_other,2,different person,different,4154.17,,,,,
../images/me_3.png,../images/random7.png,diff,diff_self_vs_other,0,different person,different,4191.2797,,,,,
../images/me_3.png,../images/random7.png,diff,diff_self_vs_other,1,different person,different,4138.1399,,,,,
../images/me_3.png,../images/random7.png,diff,diff_self_vs_other,2,different person,different,4127.3326,,,,,
../images/me_3.png,../images/random8.png,diff,diff_self_vs_other,0,different person,different,4113.9944,,,,,
../images/me_3.png,../images/random8.png,diff,diff_self_vs_other,1,different person,different,4153.4235,,,,,
../images/me_3.png,../images/random8.png,diff,diff_self_vs_other,2,different person,different,4138.5365,,,,,
../images/me_3.png,../images/random9.png,diff,diff_self_vs_other,0,different person,different,4112.5726,,,,,
../images/me_3.png,../images/random9.png,diff,diff_self_vs_other,1,different person,different,4143.8313,,,,,
../images/me_3.png,../images/random9.png,diff,diff_self_vs_other,2,different person,different,4178.1094,,,,,
../images/me_3.png,../images/random10.png,diff,diff_self_vs_other,0,different person,different,4135.6403,,,,,
../images/me_3.png,../images/random10.png,diff,diff_self_vs_other,1,different person,different,4130.518,,,,,
../images/me_3.png,../images/random10.png,diff,diff_self_vs_other,2,different person,different,4141.1504,,,,,
../images/me_3.png,../images/random11.png,diff,diff_self_vs_other,0,different person,different,4159.4742,,,,,
../images/me_3.png,../images/random11.png,diff,diff_self_vs_other,1,different person,different,4155.2137,,,,,
../images/me_3.png,../images/random11.png,diff,diff_self_vs_other,2,different person,different,4134.994,,,,,
../images/me_3.png,../images/random12.png,diff,diff_self_vs_other,0,same person,same,4153.6095,,,,,
../images/me_3.png,../images/random12.png,diff,diff_self_vs_other,1,same person,same,4149.02,,,,,
../images/me_3.png,../images/random12.png,diff,diff_self_vs_other,2,same person,same,4114.4258,,,,,
../images/me_3.png,../images/random13.png,diff,diff_self_vs_other,0,different person,different,4125.488,,,,,
../images/me_3.png,../images/random13.png,diff,diff_self_vs_other,1,different person,different,4070.614,,,,,
../images/me_3.png,../images/random13.png,diff,diff_self_vs_other,2,different person,different,4157.9059,,,,,
../images/me_3.png,../images/random14.png,diff,diff_self_vs_other,0,same person,same,4123.685,,,,,
../images/me_3.png,../images/random14.png,diff,diff_self_vs_other,1,same person,same,4112.485,,,,,
../images/me_3.png,../images/random14.png,diff,diff_self_vs_other,2,same person,same,4093.7814,,,,,
../images/me_3.png,../images/random15.png,diff,diff_self_vs_other,0,different person,different,4115.6229,,,,,
../images/me_3.png,../images/random15.png,diff,diff_self_vs_other,1,different person,different,4101.9614,,,,,
../images/me_3.png,../images/random15.png,diff,diff_self_vs_other,2,different person,different,4145.7774,,,,,
../images/me_3.png,../images/random16.png,diff,diff_self_vs_other,0,different person,different,4099.8125,,,,,
../images/me_3.png,../images/random16.png,diff,diff_self_vs_other,1,different person,different,4180.3118,,,,,
../images/me_3.png,../images/random16.png,diff,diff_self_vs_other,2,different person,different,4065.2225,,,,,
../images/me_3.png,../images/random17.png,diff,diff_self_vs_other,0,different person,different,4100.7993,,,,,
../images/me_3.png,../images/random17.png,diff,diff_self_vs_other,1,different person,different,4100.7887,,,,,
../images/me_3.png,../images/random17.png,diff,diff_self_vs_other,2,different person,different,4086.3034,,,,,
../images/me_3.png,../images/random18.png,diff,diff_self_vs_other,0,different person,different,4121.554,,,,,
../images/me_3.png,../images/random18.png,diff,diff_self_vs_other,1,different person,different,4083.7227,,,,,
../images/me_3.png,../images/random18.png,diff,diff_self_vs_other,2,different person,different,4119.3215,,,,,
../images/me_3.png,../images/random19.png,diff,diff_self_vs_other,0,different person,different,4090.5471,,,,,
../images/me_3.png,../images/random19.png,diff,diff_self_vs_other,1,different person,different,4145.5326,,,,,
../images/me_3.png,../images/random19.png,diff,diff_self_vs_other,2,different person,different,4127.6635,,,,,
../images/me_3.png,../images/random20.png,diff,diff_self_vs_other,0,different person,different,4104.5996,,,,,
../images/me_3.png,../images/random20.png,diff,diff_self_vs_other,1,different person,different,4111.9317,,,,,
../images/me_3.png,../images/random20.png,diff,diff_self_vs_other,2,different person,different,4098.9037,,,,,
../images/me_3.png,../images/random21.png,diff,diff_self_vs_other,0,different person,different,4114.9282,,,,,
../images/me_3.png,../images/random21.png,diff,diff_self_vs_other,1,different person,different,4142.6846,,,,,
../images/me_3.png,../images/random21.png,diff,diff_self_vs_other,2,different person,different,4090.5534,,,,,
../images/me_3.png,../images/random22.png,diff,diff_self_vs_other,0,different person,different,4139.7021,,,,,
../images/me_3.png,../images/random22.png,diff,diff_self_vs_other,1,different person,different,4079.3804,,,,,
../images/me_3.png,../images/random22.png,diff,diff_self_vs_other,2,different person,different,4124.4726,,,,,
../images/me_3.png,../images/random23.png,diff,diff_self_vs_other,0,different person,different,4124.2379,,,,,
../images/me_3.png,../images/random23.png,diff,diff_self_vs_other,1,different person,different,4132.044,,,,,
../images/me_3.png,../images/random23.png,diff,diff_self_vs_other,2,different person,different,4111.4218,,,,,
../images/me_3.png,../images/random24.png,diff,diff_self_vs_other,0,same person,same,4088.1485,,,,,
../images/me_3.png,../images/random24.png,diff,diff_self_vs_other,1,same person,same,4093.554,,,,,
../images/me_3.png,../images/random24.png,diff,diff_self_vs_other,2,same person,same,4132.1407,,,,,
../images/me_3.png,../images/random25.png,diff,diff_self_vs_other,0,different person,different,4154.9094,,,,,
../images/me_3.png,../images/random25.png,diff,diff_self_vs_other,1,different person,different,4145.5531,,,,,
../images/me_3.png,../images/random25.png,diff,diff_self_vs_other,2,different person,different,4085.0431,,,,,
